                   AC_BR_BONANZA   Too many newlines in a row... spammy template
              REMOVE_BEFORE_LINK   Frase indicando remoção de email de lista logo antes de um link
              REMOVE_BEFORE_LINK   Removal phrase right before a link
                   REPLICA_WATCH   Mensagem fala sobre réplicas de relógio
                   REPLICA_WATCH   Message talks about a replica watch
       REPTO_419_FRAUD_AOL_LOOSE   Ends-in-digits Reply-To is similar to known advance fee fraud collector mailbox
             REPTO_419_FRAUD_AOL   Reply-To is known advance fee fraud collector mailbox
             REPTO_419_FRAUD_CNS   Reply-To is known advance fee fraud collector mailbox
        REPTO_419_FRAUD_GM_LOOSE   Ends-in-digits Reply-To is similar to known advance fee fraud collector mailbox
              REPTO_419_FRAUD_GM   Reply-To is known advance fee fraud collector mailbox
        REPTO_419_FRAUD_HM_LOOSE   Ends-in-digits Reply-To is similar to known advance fee fraud collector mailbox
              REPTO_419_FRAUD_HM   Reply-To is known advance fee fraud collector mailbox
        REPTO_419_FRAUD_OL_LOOSE   Ends-in-digits Reply-To is similar to known advance fee fraud collector mailbox
              REPTO_419_FRAUD_OL   Reply-To is known advance fee fraud collector mailbox
              REPTO_419_FRAUD_PM   Reply-To is known advance fee fraud collector mailbox
              REPTO_419_FRAUD_QQ   Reply-To is known advance fee fraud collector mailbox
                 REPTO_419_FRAUD   Reply-To is known advance fee fraud collector mailbox
        REPTO_419_FRAUD_YH_LOOSE   Ends-in-digits Reply-To is similar to known advance fee fraud collector mailbox
              REPTO_419_FRAUD_YH   Reply-To is known advance fee fraud collector mailbox
              REPTO_419_FRAUD_YJ   Reply-To is known advance fee fraud collector mailbox
              REPTO_419_FRAUD_YN   Reply-To is known advance fee fraud collector mailbox
                 REPTO_QUOTE_AOL   AOL doesn't do quoting like this
                 REPTO_QUOTE_AOL   AOL não usa o formato de citação usado no email
                 REPTO_QUOTE_IMS   IMS doesn't do quoting like this
                 REPTO_QUOTE_IMS   IMS não usa o formato de citação usado no email
                 REPTO_QUOTE_MSN   MSN doesn't do quoting like this
                 REPTO_QUOTE_MSN   MSN não usa o formato de citação usado no email
            REPTO_QUOTE_QUALCOMM   Qualcomm/Eudora doesn't do quoting like this
            REPTO_QUOTE_QUALCOMM   Qualcomm/Eudora não usa o formato de citação usado no email
               REPTO_QUOTE_YAHOO   Yahoo! doesn't do quoting like this
               REPTO_QUOTE_YAHOO   Yahoo! não usa o formato de citação usado no email
                       RISK_FREE   No risk!
                       RUDE_HTML   Mensagem diz que seu cliente de email não suporta HTML
                       RUDE_HTML   Spammer message says you need an HTML mailer
             RUSSIAN_UCE_SUBJECT   Subject contains a Russian UCE tag
                 SCC_BOGUS_CTE_1   Bogus Content-Transfer-Encoding header
                       SCC_CTMPP   Uncommon Content-Type
                SCC_ISEMM_LID_1B   Genericized spammer fingerprint
                 SCC_ISEMM_LID_1   Fingerprint of a particular spammer using an old spamware
             SCC_NEWBIE_HASBEENS   Abused gTLDs seen in spam from Google Apps.
                SCC_SPECIAL_GUID   Unique in a similar way
            SCC_THREE_WORD_MONTY   Are you POTUS or a mass murderer?
            SENDGRID_REDIR_PHISH   Redirect URI via Sendgrid + phishing signs
                   SEO_SUSP_NTLD   SEO offer from suspicious TLD
         SERGIO_SUBJECT_VIAGRA01   Viagra garbled subject
        SHOPIFY_IMG_NOT_RCVD_SFY   Shopify hosted image but message not from Shopify
                    SHORTCIRCUIT   Nem todas as regras foram executadas por causa de um problema em uma delas
                    SHORTCIRCUIT   Not all rules were run, due to a shortcircuited rule
             SHORTENER_SHORT_IMG   Short HTML + image + URL shortener
     SHORT_HELO_AND_INLINE_IMAGE   Short HELO string, with inline image
             SHORT_IMG_SUSP_NTLD   Short HTML + image + suspicious TLD
                 SHY_OBFU_EXPIRE   Obfuscation, probable phishing
               SHY_OBFU_PASSWORD   Obfuscation, probable phishing
                   SORTED_RECIPS   Empfänger sind nach Adressen sortiert
                   SORTED_RECIPS   La liste des destinataires est triée par ordre alphabétique
                   SORTED_RECIPS   Lista de destinatários está ordenada alfabeticamente
                   SORTED_RECIPS   Lista odbiorców posortowana wed³ug adresu
                   SORTED_RECIPS   Ontvangerslijst is gesorteerd op alfabet
                   SORTED_RECIPS   Recipient list is sorted by address
                  SPAMMY_XMAILER   X-Mailer string is common in spam and not in ham
                        SPF_FAIL   SPF: Remetente não confere com registro SPF (fail)
                        SPF_FAIL   SPF: sender does not match SPF record (fail)
                        SPF_FAIL   SPF: Senderechner entspricht nicht SPF-Datensatz (fail)
                   SPF_HELO_FAIL   HELO-Name entspricht nicht SPF-Datensatz (fail)
                   SPF_HELO_FAIL   SPF: HELO does not match SPF record (fail)
                   SPF_HELO_FAIL   SPF: HELO não confere com registro SPF (fail)
                SPF_HELO_NEUTRAL   SPF: HELO does not match SPF record (neutral)
                SPF_HELO_NEUTRAL   SPF: HELO não confere com registro SPF (neutral)
                   SPF_HELO_NONE   SPF: HELO does not publish an SPF Record
                   SPF_HELO_PASS   SPF: HELO confere com registro SPF
                   SPF_HELO_PASS   SPF: HELO matches SPF record
                   SPF_HELO_PASS   SPF: HELO-Name entspricht dem SPF-Datensatz
               SPF_HELO_SOFTFAIL   HELO-Name entspricht nicht SPF-Datensatz (softfail)
               SPF_HELO_SOFTFAIL   SPF: HELO does not match SPF record (softfail)
               SPF_HELO_SOFTFAIL   SPF: HELO não confere com registro SPF (softfail)
                     SPF_NEUTRAL   SPF: Remetente não confere com registro SPF (neutral)
                     SPF_NEUTRAL   SPF: sender does not match SPF record (neutral)
                        SPF_NONE   SPF: sender does not publish an SPF Record
                        SPF_PASS   SPF: Remetente é válido de acordo com registro SPF
                        SPF_PASS   SPF: Senderechner entspricht SPF-Datensatz
                        SPF_PASS   SPF: sender matches SPF record
                    SPF_SOFTFAIL   Senderechner entspricht nicht SPF-Datensatz (softfail)
                    SPF_SOFTFAIL   SPF: Remetente não confere com registro SPF (softfail)
                    SPF_SOFTFAIL   SPF: sender does not match SPF record (softfail)
                   SPOOF_COM2COM   URI contains ".com" in middle and end
                   SPOOF_COM2COM   URI contém ".com" no meio e no fim
                   SPOOF_COM2OTH   URI contains ".com" in middle
                   SPOOF_COM2OTH   URI contém ".com" no meio
        SPOOFED_FREEMAIL_NO_RDNS   From SPOOFED_FREEMAIL and no rDNS
         SPOOFED_FREEM_REPTO_CHN   Forged freemail sender with Chinese freemail reply-to
             SPOOFED_FREEM_REPTO   Forged freemail sender with freemail reply-to
         SPOOFED_FREEM_REPTO_RUS   Forged freemail sender with Russian freemail reply-to
                 SPOOF_GMAIL_MID   From Gmail but it doesn't seem to be...
                   SPOOF_NET2COM   URI contains ".net" or ".org", then ".com"
                   SPOOF_NET2COM   URI contém ".net" ou ".org" e depois ".com"
                STATIC_XPRIO_OLE   Static RDNS + X-Priority + MIMEOLE
                     STOCK_ALERT   Biedt aan je aandelen in de gaten te houden
                     STOCK_ALERT   Bietet eine Benachrichtigung über Aktienwerte an
                     STOCK_ALERT   Contient la formule "stock alert"
                     STOCK_ALERT   Contém um alerta sobre ações (stock)
                     STOCK_ALERT   Oferuje powiadomienie o kursach akcji
                     STOCK_ALERT   Offers a alert about a stock
                 STOCK_IMG_CTYPE   Stock spam image part, with distinctive Content-Type header
              STOCK_IMG_HDR_FROM   Stock spam image part, with distinctive From line
                  STOCK_IMG_HTML   Stock spam image part, with distinctive HTML
               STOCK_IMG_OUTLOOK   Stock spam image part, with Outlook-like features
                       STOCK_TIP   Stock tips
                      STRONG_BUY   Contient la formule "strong buy"
                      STRONG_BUY   Contém "strong buy"
                      STRONG_BUY   Erwähnt eine starke Kaufempfehlung (von Aktien?)
                      STRONG_BUY   Mówi o mocnym zakupie
                      STRONG_BUY   Tells you about a strong buy
                      STRONG_BUY   Vertelt je over een goede aankoop
                   SUBJ_ALL_CAPS   Assunto é composto apenas por letras maiúsculas
                   SUBJ_ALL_CAPS   Betreff enthält nur Großbuchstaben
                   SUBJ_ALL_CAPS   Le sujet est en majuscules
                   SUBJ_ALL_CAPS   Onderwerp bevat alleen hoofdletters
                   SUBJ_ALL_CAPS   Subject is all capitals
                   SUBJ_ALL_CAPS   Temat zawiera same du¿e litery
                    SUBJ_AS_SEEN   Assunto contém "As Seen"
                    SUBJ_AS_SEEN   Betreff enthält "as seen"
                    SUBJ_AS_SEEN   Le sujet contient "As Seen" (généralement "vu à la télé"...)
                    SUBJ_AS_SEEN   Onderwerp bevat "As Seen"
                    SUBJ_AS_SEEN   Subject contains "As Seen"
                    SUBJ_AS_SEEN   Temat: zawiera "Jak pokazywano"
                  SUBJ_ATTENTION   ATTENTION in Subject
              SUBJ_BRKN_WORDNUMS   Subject contains odd word breaks and numbers
                        SUBJ_BUY   Assunto começa com "Buy" ou "Buying"
                        SUBJ_BUY   Betreff dreht sich ums Kaufen ("buy...")
                        SUBJ_BUY   Le sujet commence par "Buy, Buying" (achetez, achat)
                        SUBJ_BUY   Onderwerp: begint met 'Buy(ing)'
                        SUBJ_BUY   Subject line starts with Buy or Buying
                        SUBJ_BUY   Temat: zaczyna siê od Kup/Kupowanie
                    SUBJ_DOLLARS   Assunto começa com um valor em dólar
                    SUBJ_DOLLARS   Betreff beginnt mit einem Dollar-Betrag
                    SUBJ_DOLLARS   Le sujet commence par une somme en dollars
                    SUBJ_DOLLARS   Onderwerp begint met een bedrag in dollars
                    SUBJ_DOLLARS   Subject starts with dollar amount
                    SUBJ_DOLLARS   Temat: zaczyna siê od kwoty dolarów
                    SUBJECT_DIET   Assunto fala sobre perda de peso
                    SUBJECT_DIET   Betreff dreht sich um Gewichtsabnahme
                    SUBJECT_DIET   Le sujet parle de perte de poids
                    SUBJECT_DIET   Subject talks about losing pounds
              SUBJECT_DRUG_GAP_C   Assunto contém uma modificação da palavra 'cialis'
              SUBJECT_DRUG_GAP_C   Betreff enthält 'cialis' mit L.ü.c.k.e.n
              SUBJECT_DRUG_GAP_C   Subject contains a gappy version of 'cialis'
              SUBJECT_DRUG_GAP_L   Assunto contém uma modificação da palavra 'levitra'
              SUBJECT_DRUG_GAP_L   Betreff enthält 'levitra' mit L.ü.c.k.e.n
              SUBJECT_DRUG_GAP_L   Subject contains a gappy version of 'levitra'
              SUBJECT_DRUG_GAP_S   Assunto contém uma modificação da palavra 'soma'
              SUBJECT_DRUG_GAP_S   Betreff enthält 'soma' mit L.ü.c.k.e.n
              SUBJECT_DRUG_GAP_S   Subject contains a gappy version of 'soma'
             SUBJECT_DRUG_GAP_VA   Assunto contém uma modificação da palavra 'valium'
             SUBJECT_DRUG_GAP_VA   Betreff enthält 'valium' mit L.ü.c.k.e.n
             SUBJECT_DRUG_GAP_VA   Subject contains a gappy version of 'valium'
              SUBJECT_DRUG_GAP_X   Assunto contém uma modificação da palavra 'xanax'
              SUBJECT_DRUG_GAP_X   Betreff enthält 'xanax' mit L.ü.c.k.e.n
              SUBJECT_DRUG_GAP_X   Subject contains a gappy version of 'xanax'
             SUBJECT_FUZZY_CHEAP   Attempt to obfuscate words in Subject:
             SUBJECT_FUZZY_CHEAP   Tentativa de esconder palavras no Subject:
              SUBJECT_FUZZY_MEDS   Attempt to obfuscate words in Subject:
              SUBJECT_FUZZY_MEDS   Tentativa de esconder palavras no Subject:
             SUBJECT_FUZZY_PENIS   Attempt to obfuscate words in Subject:
             SUBJECT_FUZZY_PENIS   Tentativa de esconder palavras no Subject:
              SUBJECT_FUZZY_TION   Attempt to obfuscate words in Subject:
              SUBJECT_FUZZY_TION   Tentativa de esconder palavras no Subject:
             SUBJECT_FUZZY_VPILL   Attempt to obfuscate words in Subject:
             SUBJECT_FUZZY_VPILL   Tentativa de esconder palavras no Subject:
            SUBJECT_IN_BLACKLIST   DEPRECATED: See SUBJECT_IN_BLOCKLIST
            SUBJECT_IN_BLACKLIST   DEPRECATED: See SUBJECT_IN_BLOCKLIST
            SUBJECT_IN_BLOCKLIST   Subject: contains string in the user's block-list
            SUBJECT_IN_BLOCKLIST   Subject: contains string in the user's block-list
          SUBJECT_IN_WELCOMELIST   Subject: contains string in the user's welcome-list
          SUBJECT_IN_WELCOMELIST   Subject: contains string in the user's welcome-list
            SUBJECT_IN_WHITELIST   DEPRECATED: See SUBJECT_IN_WELCOMELIST
            SUBJECT_IN_WHITELIST   DEPRECATED: See SUBJECT_IN_WELCOMELIST
          SUBJECT_NEEDS_ENCODING   Subject includes non-encoded illegal characters
                  SUBJECT_SEXUAL   Assunto indica conteúdo sexualmente-explícito
                  SUBJECT_SEXUAL   Betreff weist auf sexuellen Nachrichtentext hin
                  SUBJECT_SEXUAL   Subject indicates sexually-explicit content
              SUBJ_ILLEGAL_CHARS   Assunto possui muitos caracteres ilegais
              SUBJ_ILLEGAL_CHARS   Betreff enthält zu viele ungültige Zeichen
              SUBJ_ILLEGAL_CHARS   Onderwerp: bevat te veel 'raw' tekens
              SUBJ_ILLEGAL_CHARS   Subject: contient trop de caractères bruts invalides
              SUBJ_ILLEGAL_CHARS   Subject: has too many raw illegal characters
              SUBJ_ILLEGAL_CHARS   Temat: zawiera zbyt wiele niedozwolonych znaków
              SUBJ_UNNEEDED_HTML   Unneeded HTML formatting in Subject:
                  SUBJ_YOUR_DEBT   Assunto contém "Your Bills" ou algo parecido
                  SUBJ_YOUR_DEBT   Betreff dreht sich um Rechnungen oder Kredite
                  SUBJ_YOUR_DEBT   Le sujet contient "Your Bills" (vos factures) ou similaire
                  SUBJ_YOUR_DEBT   Onderwerp bevat "Your Bills" of iets dergelijks
                  SUBJ_YOUR_DEBT   Subject contains "Your Bills" or similar
                  SUBJ_YOUR_DEBT   Temat: zawiera "Twoje rachunki" lub podobnie
                SUBJ_YOUR_FAMILY   Assunto contém "Your Family" ou algo parecido
                SUBJ_YOUR_FAMILY   Betreff enthält "Your Family"
                SUBJ_YOUR_FAMILY   Le sujet contient "Your Family" (votre famille)
                SUBJ_YOUR_FAMILY   Onderwerp bevat  "Your Family"
                SUBJ_YOUR_FAMILY   Subject contains "Your Family"
                SUBJ_YOUR_FAMILY   Temat: zawiera "Twoja rodzina"
                   SURBL_BLOCKED   ADMINISTRATOR NOTICE: The query to SURBL was blocked.  See http://wiki.apache.org/spamassassin/DnsBlocklists#dnsbl-block for more information.
               SUSPICIOUS_RECIPS   Do: zawiera tê sam± domenê przynajmniej 10 razy.
               SUSPICIOUS_RECIPS   Empfängeradressen sind sich ähnlich
               SUSPICIOUS_RECIPS   L'en-tête To: contient plus de dix fois le même nom de domaine
               SUSPICIOUS_RECIPS   Lista de destinatários possui endereços semelhantes
               SUSPICIOUS_RECIPS   Similar addresses in recipient list
               SUSPICIOUS_RECIPS   Vergelijkbare adressen in de ontvangerslijst
            SUSP_UTF8_WORD_COMBO   Words using only suspicious UTF-8 characters + other signs
             SUSP_UTF8_WORD_FROM   Word in From name using only suspicious UTF-8 characters
             SUSP_UTF8_WORD_SUBJ   Word in Subject using only suspicious UTF-8 characters
                        SYSADMIN   Supposedly from your IT department
             T_ACH_CANCELLED_EXE   "ACH cancelled" probable malware
       TAGSTAT_IMG_NOT_RCVD_TGST   Tagstat hosted image but message not from Tagstat
                T_ANY_PILL_PRICE   Prices for pills
      TARINGANET_IMG_NOT_RCVD_TN   media.taringa.net hosted image but message not from taringa.net
            TBIRD_SUSP_MIME_BDRY   Unlikely Thunderbird MIME boundary
                 T_CDISP_SZ_MANY   Suspicious MIME header
                     T_CTE_BAS64   Malformated Content-Type-Encoding
                    T_CTYPE_NULL   Malformed Content-Type header
         T_DATE_IN_FUTURE_Q_PLUS   Date: is over 4 months after Received: date
             T_DOC_ATTACH_NO_EXT   Document attachment with suspicious name
       T_DOS_OUTLOOK_TO_MX_IMAGE   Direct to MX with Outlook headers and an image
              T_DOS_ZIP_HARDCORE   hardcore.zip file attached; quite certainly a virus
 T_DRUGS_ERECTILE_SHORT_SHORTNER   Short erectile drugs advert with T_URL_SHORTENER
                  TEQF_USR_IMAGE   To and from user nearly same + image
              TEQF_USR_MSGID_HEX   To and from user nearly same + unusual message ID
             TEQF_USR_MSGID_MALF   To and from user nearly same + malformed message ID
                 TEQF_USR_POLITE   To and from user nearly same + polite greeting
    T_FILL_THIS_FORM_FRAUD_PHISH   Answer suspicious question(s)
          T_FILL_THIS_FORM_SHORT   Fill in a short form with personal information
         T_FORGED_TBIRD_IMG_SIZE   Likely forged Thunderbird image spam
          T_FREEMAIL_DOC_PDF_BCC   MS document or PDF attachment, from freemail, all recipients hidden
              T_FREEMAIL_DOC_PDF   MS document or PDF attachment, from freemail
            T_FREEMAIL_RVW_ATTCH   Please review attached document, from freemail
             T_FROM_MULTI_NORDNS   Multiple From addresses + no rDNS
          T_FROM_MULTI_SHORT_IMG   Multiple From addresses + short message with image
            T_FROMNAME_EQUALS_TO   From:name matches To:
        T_FROMNAME_SPOOFED_EMAIL   From:name looks like a spoofed email
                  T_FUZZY_OPTOUT   Obfuscated opt-out text
              T_GB_FROM_METAMASK   Metamask spam
  T_GB_FROMNAME_SPOOFED_EMAIL_IP   From:name looks like a spoofed email from a spoofed ip
       T_GB_STORAGE_GOOGLE_EMAIL   Google storage cloud abuse
                    T_GB_WEBFORM   Webform with url shortener
              T_GB_YOUTUBE_EMAIL   Youtube attribution links abuse
                         THIS_AD   "This ad" and variants
           THIS_IS_ADV_SUSP_NTLD   This is an advertisement from a suspicious TLD
                   T_HTML_ATTACH   HTML attachment to bypass scanning?
       T_HTML_TAG_BALANCE_CENTER   Malformatted HTML
                    T_ISO_ATTACH   ISO attachment - possible malware delivery
         T_KAM_HTML_FONT_INVALID   Test for Invalidly Named or Formatted Colors in HTML
          T_LARGE_PCT_AFTER_MANY   Many large percentages after...
                T_LOTTO_AGENT_FM   Claims Agent
              T_LOTTO_AGENT_RPLY   Claims Agent
                     T_LOTTO_URI   Claims Department URL
               T_MANY_PILL_PRICE   Prices for many pills
                     T_MIME_MALF   Malformed MIME: headers in body
                 T_MONEY_PERCENT   X% of a lot of money for you
           T_MXG_BING_REDIR_SUSP   Suspicious Bing redirect
            T_MXG_LOWER_HDR_SPAM   Lower case header spam
             T_OBFU_ATTACH_MISSP   Obfuscated attachment type and misspaced From
               T_OBFU_DOC_ATTACH   MS Document attachment with generic MIME type
               T_OBFU_GIF_ATTACH   GIF attachment with generic MIME type
              T_OBFU_HTML_ATTACH   HTML attachment with non-text MIME type
            T_OBFU_HTML_ATT_MALW   HTML attachment with incorrect MIME type - possible malware
               T_OBFU_JPG_ATTACH   JPG attachment with generic MIME type
               T_OBFU_PDF_ATTACH   PDF attachment with generic MIME type
              TO_EQ_FM_DIRECT_MX   To == From and direct-to-MX
           TO_EQ_FM_DOM_HTML_IMG   To domain == From domain and HTML image link
          TO_EQ_FM_DOM_HTML_ONLY   To domain == From domain and HTML only
           TO_EQ_FM_DOM_SPF_FAIL   To domain == From domain and external SPF failed
            TO_EQ_FM_HTML_DIRECT   To == From and HTML only, direct-to-MX
              TO_EQ_FM_HTML_ONLY   To == From and HTML only
               TO_EQ_FM_SPF_FAIL   To == From and external SPF failed
                __TO_EQ_FROM_DOM   To: domain same as From: domain
                    __TO_EQ_FROM   To: same as From:
             __TO_EQ_FROM_USR_NN   To: username same as From: username sans trailing nums
                __TO_EQ_FROM_USR   To: username same as From: username
            T_OFFER_ONLY_AMERICA   Offer only available to US
                      TO_IN_SUBJ   To address is in Subject
                    TO_MALFORMED   Aan: foutief opgesteld adres
                    TO_MALFORMED   Cabeçalho To: possui um endereço malformado
                    TO_MALFORMED   Do: zawiera uszkodzony adres
                    TO_MALFORMED   Format der Zieladresse inkorrekt
                    TO_MALFORMED   L'en-tête To: contient une adresse mal formée
                    TO_MALFORMED   To: has a malformed address
            TO_NAME_SUBJ_NO_RDNS   Recipient username in subject + no rDNS
               TONLINE_FAKE_DKIM   t-online.de doesn't do DKIM
            TO_NO_BRKTS_HTML_IMG   To: lacks brackets and HTML and one image
           TO_NO_BRKTS_HTML_ONLY   To: lacks brackets and HTML only
                TO_NO_BRKTS_MSFT   To: lacks brackets and supposed Microsoft tool
         TO_NO_BRKTS_NORDNS_HTML   To: lacks brackets and no rDNS and HTML only
                TO_NO_BRKTS_PCNT   To: lacks brackets + percentage
              TO_TOO_MANY_WFH_01   Work-from-Home + many recipients
               T_PDS_BTC_AHACKER   Bitcoin Hacker
                T_PDS_BTC_HACKER   Bitcoin Hacker
         T_PDS_EMPTYSUBJ_URISHRT   Empty subject with little more than URI shortener
  T_PDS_FREEMAIL_REPLYTO_URISHRT   Freemail replyto with URI shortener
     T_PDS_FROM_2_EMAILS_SHRTNER   From 2 emails short email with little more than a URI shortener
               T_PDS_LTC_AHACKER   Litecoin Hacker
                T_PDS_LTC_HACKER   Litecoin Hacker
  T_PDS_NO_FULL_NAME_SPOOFED_URL   HTML message short, T_SPOOFED_URL and T_KHOP_NO_FULL_NAME
                   T_PDS_PRO_TLD   .pro TLD
       T_PDS_SHORTFWD_URISHRT_FP   Apparently a short fwd/re with URI shortener
       T_PDS_SHORTFWD_URISHRT_QP   Apparently a short fwd/re with URI shortener
          T_PDS_SHORTFWD_URISHRT   Threaded email with URI shortener
         T_PDS_SHORT_SPOOFED_URL   HTML message short and T_SPOOFED_URL (S_U_FP)
          T_PDS_TINYSUBJ_URISHRT   Short subject with URL shortener
           T_PDS_TO_EQ_FROM_NAME   From: name same as To: address
    T_PDS_URISHRT_LOCALPART_SUBJ   Localpart of To in subject
          T_PHOTO_EDITING_DIRECT   Image editing service, direct to MX
           T_PHOTO_EDITING_FREEM   Image editing service, freemail or CHN replyto
                      TRACKER_ID   Beinhaltet eine Identitätsnummer zur Nutzerbeobachtung
                      TRACKER_ID   Contient un numéro permettant de vous identifier
                      TRACKER_ID   Incorporates a tracking ID number
                      TRACKER_ID   Maakt gebruik van een nummer om het bericht te kunnen volgen
                      TRACKER_ID   Mensagem contém um código rastramento
                      TRACKER_ID   Zawiera numer identyfikacyjny
                  T_REMOTE_IMAGE   Message contains an external image
            T_SENT_TO_EMAIL_ADDR   Email was sent to email address
                   T_SHARE_50_50   Share the money 50/50
                T_SHORT_SHORTNER   Short body with little more than a link to a shortener
            T_SPF_HELO_PERMERROR   SPF: test of HELO record failed (permerror)
            T_SPF_HELO_TEMPERROR   SPF: test of HELO record failed (temperror)
                 T_SPF_PERMERROR   SPF: test of record failed (permerror)
                 T_SPF_TEMPERROR   SPF: test of record failed (temperror)
              T_STY_INVIS_DIRECT   HTML hidden text + direct-to-MX
    T_SUSPNTLD_EXPIRATION_EXTORT   Susp NTLD with an expiration notice and lotsa money
                  TT_MSGID_TRUNC   Scora: Message-Id ends after left-bracket + digits
              TT_OBSCURED_VALIUM   Scora: obscured "VALIUM" in subject
              TT_OBSCURED_VIAGRA   Scora: obscured "VIAGRA" in subject
  T_TONOM_EQ_TOLOC_SHRT_PSHRTNER   Short subject with potential shortener and To:name eq To:local
   T_TONOM_EQ_TOLOC_SHRT_SHRTNER   Short email with shortener and To:name eq To:local
      T_URI_GOOG_STO_SUBD_SPAMMY   Link to spammy content hosted by google storage
                     TVD_ACT_193   Message refers to an act passed in the 1930s
                    TVD_APPROVED   Body states that the recipient has been approved
              TVD_DEAR_HOMEOWNER   Spam with generic salutation of "dear homeowner"
               TVD_ENVFROM_APOST   Envelope From contains single-quote
               TVD_FLOAT_GENERAL   Message uses CSS float style
                TVD_FUZZY_DEGREE   Obfuscation of the word "degree"
               TVD_FUZZY_FINANCE   Obfuscation of the word "finance"
            TVD_FUZZY_FIXED_RATE   Obfuscation of the phrase "fixed rate"
              TVD_FUZZY_MICROCAP   Obfuscation of the word "micro-cap"
        TVD_FUZZY_PHARMACEUTICAL   Obfuscation of the word "pharmaceutical"
                TVD_FUZZY_SYMBOL   Obfuscation of the word "symbol"
        TVD_FW_GRAPHIC_NAME_LONG   Long image attachment name
         TVD_FW_GRAPHIC_NAME_MID   Medium sized image attachment name
               TVD_INCREASE_SIZE   Advertising for penis enlargement
                   TVD_LINK_SAVE   Spam with the text "link to save"
        TVD_PH_BODY_ACCOUNTS_PRE   The body matches phrases such as "accounts suspended", "account credited", "account verification"
                      TVD_PH_REC   Message includes a phrase commonly used in phishing mails
                      TVD_PH_SEC   Message includes a phrase commonly used in phishing mails
                   TVD_QUAL_MEDS   The body matches phrases such as "quality meds" or "quality medication"
                TVD_RATWARE_CB_2   Content-Type header that is commonly indicative of ratware
                  TVD_RATWARE_CB   Content-Type header that is commonly indicative of ratware
            TVD_RATWARE_MSGID_02   Ratware with a Message-ID header that is entirely lower-case
                    TVD_RCVD_IP4   Message was received from an IPv4 address
                     TVD_RCVD_IP   Message was received from an IP address
                     TVD_SECTION   References to specific legal codes
              TVD_SILLY_URI_OBFU   URI obfuscation that can fool a URIBL or a uri rule
        TVD_SPACED_SUBJECT_WORD3   Entire subject is "UPPERlowerUPPER" with no whitespace
               TVD_SPACE_ENCODED   Space ratio & encoded subject
           TVD_SPACE_RATIO_MINFP   Space ratio (vertical text obfuscation?)
                      TVD_STOCK1   Spam related to stock trading
                TVD_SUBJ_ACC_NUM   Subject has spammy looking monetary reference
              TVD_SUBJ_FINGER_03   Entire subject is enclosed in asterisks "* like so *"
                    TVD_SUBJ_OWE   Subject line states that the recipieint is in debt
              TVD_SUBJ_WIPE_DEBT   Spam advertising a way to eliminate debt
                  TVD_VIS_HIDDEN   Invisible textarea HTML tags
                TVD_VISIT_PHARMA   Body mentions online pharmacy
               TW_GIBBERISH_MANY   Lots of gibberish text to spoof pattern matching filters
              T_WON_MONEY_ATTACH   You won lots of money! See attachment.
               T_WON_NBDY_ATTACH   You won lots of money! See attachment.
            T_XPRIO_URL_SHORTNER   X-Priority header and short URL
                           TXREP   Score normalizing based on sender's reputation
               T_ZW_OBFU_BITCOIN   Obfuscated text + bitcoin ID - possible extortion
                 T_ZW_OBFU_FREEM   Obfuscated text + freemail
            T_ZW_OBFU_FROMTOSUBJ   Obfuscated text + from in to and subject
               UC_GIBBERISH_OBFU   Multiple instances of "word VERYLONGGIBBERISH word"
                 UNCLAIMED_MONEY   Argent non réclamé: Chacun sait que c'est courant ;-)
                 UNCLAIMED_MONEY   Geld oder Gewinne ohne Besitzer
                 UNCLAIMED_MONEY   (ludzie po prostu rozrzucaj± pieni±dze dooko³a)
                 UNCLAIMED_MONEY   Mensen laten het geld rondslingeren
                 UNCLAIMED_MONEY   People just leave money laying around
                 UNCLAIMED_MONEY   Spam sobre dinheiro que pode ser seu
                UNCLOSED_BRACKET   Cabeçalho contém um colchete aberto que não foi fechado
                UNCLOSED_BRACKET   Headers contain an unclosed bracket
                    UNDISC_FREEM   Undisclosed recipients + freemail reply-to
                    UNDISC_MONEY   Undisclosed recipients + money/fraud signs
                UNICODE_OBFU_ASC   Obfuscating text with unicode
            UNICODE_OBFU_ZW_MANY   Heavily obfuscating text with hidden characters
                 UNICODE_OBFU_ZW   Obfuscating text with hidden characters
                UNICODE_RTL_OBFU   Word obfuscation using Unicode right-to-left markers
               UNPARSEABLE_RELAY   Info: mensagem possui dados de relay que não puderam ser lidos
               UNPARSEABLE_RELAY   Informational: message has unparseable relay lines
             UNRESOLVED_TEMPLATE   Cabeçalho contém um template não substituído
             UNRESOLVED_TEMPLATE   Headers contain an unresolved template
             UNRESOLVED_TEMPLATE   Kopfzeilen enthalten nicht ersetzte Variablen
                 UNSUB_GOOG_FORM   Unsubscribe via Google Docs form
          UNWANTED_LANGUAGE_BODY   Bericht is opgesteld in een ongewenste taal
          UNWANTED_LANGUAGE_BODY   Mensagem está escrita em um idioma indesejado
          UNWANTED_LANGUAGE_BODY   Message dans une langue non désirée (config locale)
          UNWANTED_LANGUAGE_BODY   Message written in an undesired language
          UNWANTED_LANGUAGE_BODY   Nachrichtentext in unerwünschter Sprache
          UNWANTED_LANGUAGE_BODY   Wiadomo¶æ napisana w niepo¿±danym jêzyku
